customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
13064-CMCV,Male,0,Yes,No,61,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Two year,No,Electronic check,81.5,5098.79,No
13065-UNUD,Male,0,Yes,No,54,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),93.35,4982.98,Yes
13066-QABJ,Male,0,Yes,No,33,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,79.15,2595.18,No
13067-AHND,Male,0,Yes,No,41,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),68.9,2889.94,No
13068-UIYD,Male,0,Yes,No,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,26.37,554.43,Yes
13069-CEZS,Female,0,No,Yes,35,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),89.86,3226.16,No
13070-SZKD,Male,1,Yes,Yes,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,24.76,1398.22,No
13071-HCLS,Female,0,No,Yes,38,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,74.86,2809.06,Yes
13072-GSDK,Female,0,No,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.35,1080.23,Yes
13073-YJVU,Female,0,Yes,Yes,35,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),86.27,2936.00,Yes
13074-HXZO,Female,0,Yes,No,27,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,Yes,Mailed check,90.96,2522.73,No
13075-UEXJ,Male,0,Yes,No,65,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,60.22,4019.53,Yes
13076-DYRT,Male,0,Yes,No,65,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),72.09,4798.46,No
13077-HGKR,Male,0,No,Yes,17,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,No,Mailed check,74.81,1299.34,No
13078-NIFD,Female,0,No,No,34,No,No phone service,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,81.62,2770.39,No
13079-WYRQ,Female,0,No,No,56,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),70.82,3896.04,No
13080-HQZX,Female,0,Yes,No,19,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,95.6,1782.19,No
13081-QLZH,Male,0,No,No,54,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),91.51,4854.30,No
13082-RNWY,Male,0,Yes,No,65,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,One year,No,Mailed check,91.34,6065.29,No
13083-QOCJ,Female,1,No,No,17,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,98.09,1644.96,Yes
13084-BZLI,Female,0,No,No,12,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Two year,Yes,Mailed check,68.7,815.52,No
13085-IQDW,Female,0,Yes,Yes,69,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Mailed check,92.89,6220.49,No
13086-XSRN,Male,1,No,No,72,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,97.16,6857.61,Yes
13087-VIOI,Male,0,No,No,62,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),108.68,6891.14,No
13088-VLFN,Male,1,No,No,45,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,85.96,3919.48,Yes
13089-SGII,Female,0,Yes,No,7,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,77.69,552.99,Yes
13090-QTVF,Male,0,No,No,66,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,No,Credit card (automatic),97.54,6454.78,No
13091-YRCO,Female,0,Yes,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),23.01,337.86,No
13092-OSHK,Male,0,Yes,No,13,Yes,No,DSL,Yes,No,No,No,No,Yes,Two year,No,Mailed check,60.19,759.39,No
13093-HOIS,Male,0,No,Yes,52,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,88.36,4587.84,No
13094-YYYC,Male,0,Yes,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,22.28,645.19,No
13095-NDZE,Female,0,Yes,Yes,63,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),91.87,5683.42,Yes
13096-HKTL,Female,0,No,Yes,63,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),62.88,3995.31,Yes
13097-DOTG,Female,0,Yes,No,58,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),87.18,5043.37,No
13098-QVTA,Female,0,No,Yes,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),21.64,1320.60,No
13099-VZMX,Male,0,No,Yes,40,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Mailed check,78.36,3126.51,No
13100-PILP,Male,1,Yes,No,63,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),74.55,4747.81,No
13101-TRAF,Female,0,No,No,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),21.4,1375.35,No
13102-GZGE,Male,0,No,No,21,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),52.03,1080.43,Yes
13103-XCKT,Male,0,No,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),22.16,696.72,No
13104-XVPE,Female,0,No,No,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,27.08,1195.25,Yes
13105-PEEF,Female,0,No,No,62,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),92.03,5557.95,No
13106-HPJO,Male,1,No,Yes,29,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Electronic check,98.77,2808.91,No
13107-EOEB,Female,0,Yes,Yes,19,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Electronic check,90.43,1735.33,Yes
13108-ASSH,Female,0,Yes,Yes,24,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),98.18,2310.24,Yes
13109-TLME,Female,1,No,No,58,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Electronic check,73.92,4181.24,No
13110-ONOG,Female,0,No,Yes,38,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),52.88,2016.12,No
13111-CQGF,Male,0,No,No,19,No,No phone service,DSL,No,No,Yes,Yes,Yes,No,One year,No,Credit card (automatic),63.73,1210.53,Yes
13112-BCQV,Male,0,Yes,No,52,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),92.02,4886.61,Yes
13113-QMHG,Female,0,No,No,48,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),91.31,4313.66,Yes
13114-BXIR,Male,0,Yes,No,38,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),18.65,723.64,No
13115-COBI,Male,0,Yes,No,45,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),90.35,3953.72,Yes
13116-AQMB,Female,0,No,No,17,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),89.14,1515.18,Yes
13117-KYFN,Male,0,Yes,Yes,14,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),97.63,1356.33,Yes
13118-YTBZ,Female,0,No,No,59,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,76.59,4522.32,Yes
13119-HDSG,Male,0,Yes,Yes,49,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),89.51,4509.48,No
13120-HFWA,Male,1,No,Yes,71,Yes,No,DSL,Yes,Yes,No,No,Yes,No,One year,Yes,Electronic check,66.9,4811.84,No
13121-CIJS,Female,0,No,Yes,68,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),49.92,3474.07,No
13122-CHSV,Female,1,Yes,No,27,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),90.39,2384.89,No
13123-VVUM,Male,0,No,Yes,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,24.76,838.37,No
13124-IBDJ,Male,0,No,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.27,1258.50,No
13125-LLDR,Male,0,Yes,No,1,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),94.92,95.18,No
13126-IXYC,Male,0,No,No,63,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),101.96,6260.67,Yes
13127-DOCK,Female,0,No,No,13,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,93.84,1184.51,Yes
13128-KEMX,Male,1,Yes,No,19,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),95.86,1855.47,No
13129-BWKM,Male,0,No,No,35,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),60.55,2117.02,No
13130-MIBC,Male,0,Yes,Yes,51,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,64.44,3238.37,No
13131-HMOJ,Male,0,Yes,Yes,26,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,78.23,1992.19,No
13132-ITON,Female,1,Yes,No,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),18.9,1322.82,No
13133-PJVJ,Male,0,No,No,57,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),78.7,4537.15,Yes
13134-UYSO,Female,0,No,No,54,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),96.12,5278.28,No
13135-FKBW,Male,0,Yes,Yes,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),26.62,1509.48,No
13136-WZOM,Male,1,Yes,No,3,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,92.87,279.45,Yes
13137-TSFY,Female,0,Yes,No,60,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),97.84,5747.73,No
13138-HFVT,Male,0,No,No,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,27.08,1185.78,No
13139-NVDL,Male,0,Yes,Yes,14,Yes,Yes,DSL,Yes,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),62.85,886.80,No
13140-KSSA,Male,0,Yes,No,57,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,74.64,4340.34,No
13141-IQPQ,Male,0,Yes,No,8,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),98.41,809.33,Yes
13142-KBLR,Female,0,Yes,No,45,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),61.11,2757.06,No
13143-OKPE,Female,0,No,Yes,41,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,92.06,3849.00,Yes
13144-ZNKI,Male,1,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,18.91,55.30,No
13145-LQJI,Female,1,Yes,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.62,540.77,Yes
13146-BAKC,Female,1,No,No,9,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),61.22,542.07,Yes
13147-OMCC,Female,1,Yes,No,69,No,No phone service,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),63.36,4258.47,Yes
13148-OXHQ,Male,0,No,No,58,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),19.7,1160.58,No
13149-MSAF,Female,1,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,26.7,1946.26,Yes
13150-SLWI,Male,1,Yes,Yes,36,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),69.41,2460.40,No
13151-JRIA,Female,0,No,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),21.21,496.92,No
13152-NBTI,Female,0,Yes,No,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,28.94,2045.41,Yes
13153-SEZP,Male,0,No,No,23,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,65.01,1487.66,Yes
13154-PFRZ,Male,0,Yes,No,30,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),80.44,2345.68,Yes
13155-SZHU,Female,0,Yes,Yes,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),19.9,193.23,No
13156-GWDA,Male,0,No,Yes,60,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,100.82,6137.95,Yes
13157-VULR,Female,0,Yes,No,9,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),86.41,773.77,Yes
13158-PVNM,Female,0,Yes,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.21,60.53,No
13159-XRZT,Male,0,No,Yes,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,19.89,1175.59,No
13160-ZRQM,Male,1,Yes,No,61,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,55.56,3294.52,No
13161-KBDQ,Male,0,No,No,62,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),97.85,5917.21,No
13162-TADC,Male,0,Yes,Yes,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.31,1225.42,Yes
13163-ALIQ,Male,0,No,Yes,11,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),71.22,774.42,Yes
13164-TUYD,Male,1,No,No,27,Yes,Yes,DSL,Yes,No,No,No,No,No,Two year,Yes,Electronic check,61.84,1670.70,No
13165-SIKI,Female,1,Yes,Yes,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,19.04,1065.94,No
13166-ESZM,Male,0,No,Yes,23,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),96.71,2186.19,Yes
13167-PQJT,Female,0,No,Yes,57,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Mailed check,70.89,4155.90,No
13168-HGDX,Female,0,No,Yes,66,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,73.85,4811.14,No
13169-IOEP,Female,0,Yes,No,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),22.85,1619.81,No
13170-HJNR,Female,0,No,Yes,56,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,78.77,4393.07,No
13171-ZLNL,Male,0,No,No,58,No,No phone service,DSL,No,No,No,Yes,Yes,No,Two year,No,Mailed check,58.4,3410.51,No
13172-UVKQ,Female,0,No,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,21.64,924.39,No
13173-WZYM,Male,0,No,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),22.87,133.95,No
13174-KJNW,Male,0,No,Yes,32,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),102.7,3287.35,Yes
13175-XAGV,Male,0,No,No,69,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,No,Electronic check,95.53,6441.99,No
13176-HBWW,Female,0,No,No,66,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),80.54,5361.56,No
13177-SBGI,Female,0,No,No,18,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Electronic check,73.45,1308.66,No
13178-LGDY,Female,0,No,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.37,1064.74,No
13179-CQTN,Female,0,Yes,No,23,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),90.53,2043.92,Yes
13180-LINN,Male,1,No,Yes,31,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),99.9,3144.49,Yes
13181-NUXI,Female,0,Yes,Yes,47,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,84.19,3947.17,Yes
13182-DSEH,Male,0,No,No,36,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,77.33,2772.35,Yes
13183-YTGO,Female,0,No,Yes,44,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),61.44,2643.00,No
13184-EVOA,Male,0,No,No,8,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),95.96,765.60,Yes
13185-GNAG,Female,1,Yes,Yes,22,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),99.15,2201.57,No
13186-CYNG,Male,0,No,No,59,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,26.52,1530.53,No
13187-GEEH,Female,0,Yes,No,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),29.02,1272.62,No
13188-ANEZ,Male,0,No,No,61,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,68.76,4119.01,No
13189-DTEY,Male,0,No,No,70,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),96.41,6846.48,No
13190-VCDZ,Female,1,No,Yes,26,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),101.8,2596.54,Yes
13191-ESAQ,Male,0,Yes,Yes,20,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),101.76,2073.36,No
13192-WKBD,Male,0,No,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.25,427.43,No
13193-GCNA,Male,0,Yes,Yes,42,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Electronic check,88.8,3662.31,No
13194-AYAE,Male,0,No,No,19,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,75.85,1427.40,No
13195-PCNL,Male,0,No,No,29,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,92.03,2700.50,Yes
13196-XGEF,Female,1,No,No,13,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Mailed check,86.82,1117.53,No
13197-MCDA,Male,0,Yes,No,28,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,77.65,2200.61,Yes
13198-BWKP,Male,0,Yes,No,69,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,64.48,4503.93,Yes
13199-HNKP,Male,1,No,No,31,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,No,Mailed check,109.66,3378.37,No
13200-ZIRD,Female,0,No,Yes,55,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,99.82,5639.17,No
13201-BWLO,Female,0,Yes,No,31,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,109.28,3320.55,No
13202-QUQU,Male,0,No,Yes,32,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,86.02,2766.34,Yes
13203-BCVT,Male,0,Yes,No,48,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),62.91,2962.02,No
13204-OOOQ,Male,0,Yes,Yes,8,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),95.88,762.18,No
13205-YOPB,Female,0,No,No,26,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,52.96,1351.46,No
13206-HVVI,Female,0,No,No,11,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,108.17,1182.54,Yes
13207-VEAT,Female,1,No,Yes,15,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,99.63,1504.67,Yes
13208-KZSE,Male,0,Yes,No,52,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Electronic check,63.57,3392.46,No
13209-NACQ,Female,0,No,Yes,13,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,95.52,1213.38,Yes
13210-WRFY,Male,1,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,83.52,1260.93,Yes
13211-EKTK,Female,0,No,No,42,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,60.65,2514.10,Yes
13212-KSWK,Female,0,Yes,No,26,No,No phone service,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,80.4,2062.88,Yes
13213-DAGX,Male,0,No,No,9,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Mailed check,77.65,704.08,No
13214-LPKO,Female,0,Yes,No,69,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Two year,No,Mailed check,83.89,5800.06,No
